order_id,order_date,customer_id,product_id,quantity,unit_price,discount,channel,payment_id,payment_method,payment_status,paid_at,net_sales
ORD000414,18/02/2026 15:53,C0072,P019,1,3591.0,0.0,Web,PAY000414,Credit Card,PAID,2026-02-18T17:19:00,3591.0
ORD000415,15/02/2026 12:42,C0007,P037,4,24605.0,0.0,Marketplace,PAY000415,Credit Card,PAID,2026-02-15T13:09:00,98420.0
ORD000418,26/02/2026 17:39,C0097,P018,2,3790.5,0.05,Marketplace,PAY000418,Credit Card,PAID,2026-02-26T19:56:00,7201.95
ORD000419,12/02/2026 23:28,C0015,P002,1,1341.0,0.1,Marketplace,PAY000419,Bank Transfer,PAID,2026-02-13T02:09:00,1206.9
ORD000420,09/02/2026 09:44,C0056,P021,1,23310.0,0.1,Mobile App,PAY000420,Bank Transfer,PAID,2026-02-09T12:05:00,20979.0
ORD000421,14/02/2026 04:43,C0160,P023,3,284.05,0.1,Marketplace,PAY000421,Bank Transfer,PAID,2026-02-14T06:37:00,766.9350000000001
ORD000422,27/02/2026 13:36,C0160,P001,3,299.0,0.0,Mobile App,PAY000422,PromptPay,PAID,2026-02-27T16:23:00,897.0
ORD000423,04/02/2026 18:44,C0047,P027,4,24605.0,0.0,Web,PAY000423,Bank Transfer,PAID,2026-02-04T21:21:00,98420.0
ORD000424,19/02/2026 22:35,C0002,P007,1,24605.0,0.05,Web,PAY000424,Credit Card,PAID,2026-02-19T22:53:00,23374.75
ORD000425,17/02/2026 18:53,C0145,P003,2,25900.0,0.0,Web,PAY000425,PromptPay,PAID,2026-02-17T21:34:00,51800.0
ORD000426,25/02/2026 09:55,C0043,P027,4,25900.0,0.0,Web,PAY000426,Credit Card,PAID,2026-02-25T11:08:00,103600.0
ORD000428,01/02/2026 09:32,C0036,P032,2,27195.0,0.0,Mobile App,PAY000428,Bank Transfer,PAID,2026-02-01T11:02:00,54390.0
ORD000429,02/02/2026 17:59,C0036,P004,3,1490.0,0.0,Web,PAY000429,PromptPay,PAID,2026-02-02T20:32:00,4470.0
ORD000431,05/02/2026 17:40,C0017,P019,1,3790.5,0.1,Marketplace,PAY000431,Credit Card,PAID,2026-02-05T18:01:00,3411.4500000000003
ORD000432,04/02/2026 04:23,C0119,P025,4,25900.0,0.0,Marketplace,PAY000432,PromptPay,PAID,2026-02-04T06:56:00,103600.0
ORD000433,11/02/2026 22:26,C0043,P009,2,284.05,0.05,Mobile App,PAY000433,Bank Transfer,PAID,2026-02-11T23:59:00,539.695
ORD000434,23/02/2026 16:44,C0114,P025,1,25900.0,0.1,Mobile App,PAY000434,Bank Transfer,PAID,2026-02-23T19:04:00,23310.0
ORD000435,13/02/2026 04:16,C0130,P010,2,891.0,0.05,Mobile App,PAY000435,PromptPay,PAID,2026-02-13T06:40:00,1692.8999999999999
ORD000437,24/02/2026 08:52,C0059,P014,2,990.0,0.0,Web,PAY000437,PromptPay,PAID,2026-02-24T11:51:00,1980.0
ORD000439,20/02/2026 02:29,C0112,P002,3,1564.5,0.0,Mobile App,PAY000439,Credit Card,PAID,2026-02-20T05:19:00,4693.5
ORD000440,22/02/2026 17:06,C0063,P008,2,449.1,0.0,Web,PAY000440,Credit Card,PAID,2026-02-22T18:29:00,898.2
ORD000441,22/02/2026 07:08,C0032,P024,1,299.0,0.0,Mobile App,PAY000441,Bank Transfer,PAID,2026-02-22T07:12:00,299.0
ORD000442,23/02/2026 13:16,C0105,P010,1,1039.5,0.1,Marketplace,PAY000442,PromptPay,PAID,2026-02-23T14:37:00,935.5500000000001
ORD000443,19/02/2026 19:44,C0117,P003,4,24605.0,0.0,Web,PAY000443,PromptPay,PAID,2026-02-19T19:47:00,98420.0
ORD000444,12/02/2026 16:42,C0030,P030,3,499.0,0.0,Marketplace,PAY000444,PromptPay,PAID,2026-02-12T17:48:00,1497.0
ORD000445,10/02/2026 13:38,C0054,P025,1,24605.0,0.0,Mobile App,PAY000445,Bank Transfer,PAID,2026-02-10T14:36:00,24605.0
ORD000446,09/02/2026 12:07,C0062,P012,1,990.0,0.0,Mobile App,PAY000446,Bank Transfer,PAID,2026-02-09T13:35:00,990.0
ORD000447,24/02/2026 03:42,C0085,P024,1,313.95,0.0,Mobile App,PAY000447,PromptPay,PAID,2026-02-24T03:49:00,313.95
ORD000448,15/02/2026 13:01,C0096,P004,2,1341.0,0.05,Web,PAY000448,PromptPay,PAID,2026-02-15T15:20:00,2547.9
ORD000449,27/02/2026 08:06,C0038,P031,3,1341.0,0.0,Web,PAY000449,Credit Card,PAID,2026-02-27T08:23:00,4023.0
ORD000450,08/02/2026 18:36,C0037,P011,1,25900.0,0.0,Marketplace,PAY000450,Credit Card,PAID,2026-02-08T20:03:00,25900.0
ORD000451,15/02/2026 01:08,C0028,P032,4,27195.0,0.05,Marketplace,PAY000451,Bank Transfer,PAID,2026-02-15T03:31:00,103341.0
ORD000452,12/02/2026 08:11,C0022,P005,4,299.0,0.0,Mobile App,PAY000452,Credit Card,PAID,2026-02-12T11:02:00,1196.0
ORD000453,02/02/2026 03:17,C0105,P040,3,3990.0,0.05,Web,PAY000453,PromptPay,PAID,2026-02-02T05:28:00,11371.5
ORD000454,17/02/2026 21:52,C0087,P011,1,27195.0,0.05,Mobile App,PAY000454,Bank Transfer,PAID,2026-02-17T23:01:00,25835.25
ORD000456,19/02/2026 18:32,C0155,P039,3,990.0,0.1,Web,PAY000456,Bank Transfer,PAID,2026-02-19T19:21:00,2673.0
ORD000460,17/02/2026 04:59,C0040,P011,3,27195.0,0.0,Mobile App,PAY000460,Bank Transfer,PAID,2026-02-17T05:29:00,81585.0
ORD000461,12/02/2026 00:01,C0143,P015,2,299.0,0.1,Mobile App,PAY000461,PromptPay,PAID,2026-02-12T01:41:00,538.2
ORD000462,28/02/2026 03:21,C0077,P003,2,25900.0,0.05,Mobile App,PAY000462,Bank Transfer,PAID,2026-02-28T03:51:00,49210.0
ORD000463,20/02/2026 13:20,C0062,P030,4,523.95,0.0,Marketplace,PAY000463,PromptPay,PAID,2026-02-20T14:06:00,2095.8
ORD000465,12/02/2026 07:50,C0002,P011,1,27195.0,0.1,Mobile App,PAY000465,PromptPay,PAID,2026-02-12T09:18:00,24475.5
ORD000466,17/02/2026 18:53,C0044,P004,1,1341.0,0.0,Mobile App,PAY000466,Bank Transfer,PAID,2026-02-17T19:26:00,1341.0
ORD000467,26/02/2026 11:09,C0117,P017,4,990.0,0.1,Mobile App,PAY000467,PromptPay,PAID,2026-02-26T13:26:00,3564.0
ORD000469,20/02/2026 23:00,C0033,P004,4,1415.5,0.05,Marketplace,PAY000469,Bank Transfer,PAID,2026-02-21T00:18:00,5378.9
ORD000470,21/02/2026 21:44,C0076,P004,2,1415.5,0.0,Mobile App,PAY000470,Credit Card,PAID,2026-02-22T00:16:00,2831.0
ORD000471,13/02/2026 13:59,C0068,P032,4,27195.0,0.0,Web,PAY000471,PromptPay,PAID,2026-02-13T14:43:00,108780.0
ORD000472,06/02/2026 07:32,C0155,P017,2,1039.5,0.1,Mobile App,PAY000472,Credit Card,PAID,2026-02-06T09:03:00,1871.1000000000001
ORD000473,06/02/2026 17:53,C0059,P005,1,299.0,0.0,Marketplace,PAY000473,Credit Card,PAID,2026-02-06T19:42:00,299.0
ORD000474,05/02/2026 22:44,C0008,P019,1,4189.5,0.0,Web,PAY000474,PromptPay,PAID,2026-02-05T23:58:00,4189.5
ORD000475,15/02/2026 05:43,C0085,P018,2,3790.5,0.0,Web,PAY000475,Credit Card,PAID,2026-02-15T07:58:00,7581.0
ORD000476,10/02/2026 18:54,C0006,P018,1,4189.5,0.0,Mobile App,PAY000476,PromptPay,PAID,2026-02-10T21:18:00,4189.5
ORD000477,28/02/2026 08:44,C0092,P031,3,1341.0,0.0,Marketplace,PAY000477,Credit Card,PAID,2026-02-28T11:14:00,4023.0
ORD000478,18/02/2026 15:30,C0097,P038,4,12900.0,0.0,Web,PAY000478,Credit Card,PAID,2026-02-18T15:59:00,51600.0
ORD000479,22/02/2026 17:01,C0013,P009,1,269.1,0.0,Mobile App,PAY000479,Credit Card,PAID,2026-02-22T17:26:00,269.1
ORD000480,16/02/2026 08:07,C0029,P018,1,3790.5,0.0,Mobile App,PAY000480,Credit Card,PAID,2026-02-16T09:11:00,3790.5
ORD000481,25/02/2026 14:58,C0052,P034,1,299.0,0.0,Web,PAY000481,PromptPay,PAID,2026-02-25T17:06:00,299.0
ORD000482,28/02/2026 09:31,C0036,P038,1,13545.0,0.0,Web,PAY000482,Credit Card,PAID,2026-02-28T10:00:00,13545.0
ORD000483,04/02/2026 18:05,C0010,P037,2,25900.0,0.0,Marketplace,PAY000483,PromptPay,PAID,2026-02-04T19:05:00,51800.0
ORD000484,01/02/2026 01:38,C0048,P016,1,1564.5,0.0,Marketplace,PAY000484,Bank Transfer,PAID,2026-02-01T02:25:00,1564.5
ORD000485,23/02/2026 04:34,C0095,P017,4,891.0,0.0,Web,PAY000485,PromptPay,PAID,2026-02-23T05:43:00,3564.0
ORD000487,03/02/2026 22:11,C0092,P010,1,990.0,0.0,Mobile App,PAY000487,PromptPay,PAID,2026-02-03T23:18:00,990.0
ORD000489,21/02/2026 22:56,C0103,P010,1,990.0,0.0,Web,PAY000489,PromptPay,PAID,2026-02-21T23:12:00,990.0
ORD000490,05/02/2026 06:12,C0067,P028,1,299.0,0.0,Web,PAY000490,PromptPay,PAID,2026-02-05T09:10:00,299.0
ORD000492,18/02/2026 23:25,C0105,P014,1,990.0,0.0,Marketplace,PAY000492,PromptPay,PAID,2026-02-19T01:29:00,990.0
ORD000493,24/02/2026 06:43,C0140,P022,4,499.0,0.0,Web,PAY000493,Bank Transfer,PAID,2026-02-24T08:59:00,1996.0
ORD000494,21/02/2026 18:46,C0091,P025,1,24605.0,0.0,Marketplace,PAY000494,Bank Transfer,PAID,2026-02-21T20:31:00,24605.0
ORD000495,01/02/2026 10:05,C0016,P016,2,1490.0,0.05,Web,PAY000495,Bank Transfer,PAID,2026-02-01T12:28:00,2831.0
ORD000496,08/02/2026 04:50,C0007,P022,4,499.0,0.1,Web,PAY000496,Credit Card,PAID,2026-02-08T06:57:00,1796.4
ORD000498,06/02/2026 11:28,C0047,P003,2,24605.0,0.0,Marketplace,PAY000498,Credit Card,PAID,2026-02-06T12:55:00,49210.0
ORD000499,07/02/2026 15:12,C0157,P024,1,269.1,0.0,Mobile App,PAY000499,Credit Card,PAID,2026-02-07T18:08:00,269.1
ORD000501,27/02/2026 02:25,C0024,P001,1,284.05,0.0,Marketplace,PAY000501,Credit Card,PAID,2026-02-27T03:05:00,284.05
ORD000502,19/02/2026 12:08,C0013,P040,1,3591.0,0.1,Mobile App,PAY000502,PromptPay,PAID,2026-02-19T13:32:00,3231.9
ORD000503,10/02/2026 11:55,C0022,P030,4,474.05,0.0,Mobile App,PAY000503,Credit Card,PAID,2026-02-10T13:59:00,1896.2
ORD000504,18/02/2026 05:44,C0091,P005,2,313.95,0.0,Mobile App,PAY000504,Bank Transfer,PAID,2026-02-18T08:14:00,627.9
ORD000505,02/02/2026 01:42,C0148,P031,1,1341.0,0.0,Web,PAY000505,PromptPay,PAID,2026-02-02T04:01:00,1341.0
ORD000506,19/02/2026 13:26,C0153,P007,2,27195.0,0.0,Mobile App,PAY000506,PromptPay,PAID,2026-02-19T15:34:00,54390.0
ORD000507,24/02/2026 12:52,C0126,P011,1,25900.0,0.0,Web,PAY000507,PromptPay,PAID,2026-02-24T12:54:00,25900.0
ORD000508,20/02/2026 22:36,C0129,P009,3,299.0,0.0,Mobile App,PAY000508,Bank Transfer,PAID,2026-02-21T01:11:00,897.0
ORD000510,10/02/2026 22:52,C0153,P010,4,1039.5,0.0,Web,PAY000510,PromptPay,PAID,2026-02-10T23:17:00,4158.0
ORD000511,24/02/2026 16:52,C0106,P031,1,1490.0,0.1,Web,PAY000511,Bank Transfer,PAID,2026-02-24T17:18:00,1341.0
ORD000512,10/02/2026 17:11,C0036,P017,4,1039.5,0.05,Mobile App,PAY000512,Credit Card,PAID,2026-02-10T18:03:00,3950.1
ORD000513,25/02/2026 01:56,C0012,P022,1,474.05,0.0,Web,PAY000513,Bank Transfer,PAID,2026-02-25T02:57:00,474.05
ORD000514,03/02/2026 09:09,C0028,P023,3,313.95,0.05,Web,PAY000514,Credit Card,PAID,2026-02-03T10:51:00,894.7574999999998
ORD000515,02/02/2026 13:51,C0030,P012,3,990.0,0.1,Web,PAY000515,Bank Transfer,PAID,2026-02-02T16:29:00,2673.0
ORD000516,11/02/2026 03:07,C0047,P002,2,1341.0,0.1,Mobile App,PAY000516,PromptPay,PAID,2026-02-11T04:55:00,2413.8
ORD000517,01/02/2026 04:57,C0029,P003,3,25900.0,0.0,Marketplace,PAY000517,PromptPay,PAID,2026-02-01T07:07:00,77700.0
ORD000518,05/02/2026 13:30,C0110,P015,1,299.0,0.0,Marketplace,PAY000518,Credit Card,PAID,2026-02-05T14:49:00,299.0
ORD000519,26/02/2026 04:26,C0012,P033,1,12900.0,0.0,Mobile App,PAY000519,Bank Transfer,PAID,2026-02-26T06:37:00,12900.0
ORD000520,06/02/2026 15:46,C0114,P037,1,23310.0,0.1,Marketplace,PAY000520,Bank Transfer,PAID,2026-02-06T18:04:00,20979.0
ORD000521,08/02/2026 11:24,C0020,P017,1,990.0,0.0,Marketplace,PAY000521,PromptPay,PAID,2026-02-08T11:39:00,990.0
ORD000522,03/02/2026 16:16,C0159,P002,2,1490.0,0.1,Mobile App,PAY000522,Bank Transfer,PAID,2026-02-03T18:43:00,2682.0
ORD000523,13/02/2026 06:28,C0077,P032,2,25900.0,0.05,Marketplace,PAY000523,Bank Transfer,PAID,2026-02-13T07:08:00,49210.0
ORD000524,21/02/2026 20:40,C0140,P011,1,25900.0,0.05,Mobile App,PAY000524,PromptPay,PAID,2026-02-21T21:30:00,24605.0
ORD000525,06/02/2026 05:17,C0124,P040,1,3990.0,0.0,Marketplace,PAY000525,Credit Card,PAID,2026-02-06T07:54:00,3990.0
ORD000526,23/02/2026 05:53,C0140,P007,1,25900.0,0.0,Web,PAY000526,Bank Transfer,PAID,2026-02-23T07:06:00,25900.0
ORD000528,12/02/2026 17:29,C0118,P030,2,499.0,0.05,Marketplace,PAY000528,Credit Card,PAID,2026-02-12T17:43:00,948.0999999999999
ORD000529,18/02/2026 00:14,C0071,P039,2,1039.5,0.05,Web,PAY000529,Bank Transfer,PAID,2026-02-18T03:14:00,1975.05
ORD000530,06/02/2026 08:19,C0023,P036,1,299.0,0.0,Marketplace,PAY000530,PromptPay,PAID,2026-02-06T09:06:00,299.0
ORD000531,28/02/2026 13:46,C0009,P035,1,25900.0,0.1,Marketplace,PAY000531,Bank Transfer,PAID,2026-02-28T15:31:00,23310.0
ORD000533,25/02/2026 22:30,C0117,P035,2,25900.0,0.1,Mobile App,PAY000533,Bank Transfer,PAID,2026-02-26T00:07:00,46620.0
ORD000534,17/02/2026 15:31,C0134,P015,1,313.95,0.0,Marketplace,PAY000534,Bank Transfer,PAID,2026-02-17T16:22:00,313.95
ORD000535,05/02/2026 23:37,C0068,P018,1,3790.5,0.1,Mobile App,PAY000535,Credit Card,PAID,2026-02-06T02:27:00,3411.4500000000003
ORD000536,03/02/2026 06:33,C0015,P013,2,499.0,0.0,Mobile App,PAY000536,Credit Card,PAID,2026-02-03T07:43:00,998.0
ORD000537,16/02/2026 23:58,C0073,P031,1,1490.0,0.05,Web,PAY000537,Credit Card,PAID,2026-02-17T01:55:00,1415.5
ORD000538,20/02/2026 19:01,C0133,P015,3,269.1,0.1,Mobile App,PAY000538,Bank Transfer,PAID,2026-02-20T20:34:00,726.57
ORD000539,23/02/2026 19:29,C0003,P001,1,284.05,0.0,Marketplace,PAY000539,Bank Transfer,PAID,2026-02-23T20:24:00,284.05
ORD000540,14/02/2026 08:20,C0017,P029,1,3790.5,0.1,Marketplace,PAY000540,Bank Transfer,PAID,2026-02-14T08:44:00,3411.4500000000003
ORD000541,10/02/2026 16:41,C0094,P030,1,499.0,0.0,Web,PAY000541,PromptPay,PAID,2026-02-10T17:08:00,499.0
ORD000542,15/02/2026 18:56,C0030,P021,1,27195.0,0.1,Marketplace,PAY000542,Bank Transfer,PAID,2026-02-15T21:18:00,24475.5
ORD000543,23/02/2026 13:02,C0108,P022,4,449.1,0.0,Web,PAY000543,PromptPay,PAID,2026-02-23T15:46:00,1796.4
ORD000544,21/02/2026 01:50,C0125,P022,1,499.0,0.0,Mobile App,PAY000544,Bank Transfer,PAID,2026-02-21T01:59:00,499.0
ORD000545,15/02/2026 21:06,C0148,P010,2,990.0,0.0,Marketplace,PAY000545,Bank Transfer,PAID,2026-02-15T23:59:00,1980.0
ORD000546,13/02/2026 10:01,C0004,P016,1,1415.5,0.0,Marketplace,PAY000546,Credit Card,PAID,2026-02-13T12:28:00,1415.5
ORD000547,08/02/2026 07:16,C0008,P039,1,940.5,0.0,Web,PAY000547,PromptPay,PAID,2026-02-08T09:07:00,940.5
ORD000548,25/02/2026 01:20,C0121,P007,1,24605.0,0.0,Mobile App,PAY000548,Credit Card,PAID,2026-02-25T02:01:00,24605.0
ORD000551,10/02/2026 16:42,C0105,P005,2,313.95,0.1,Marketplace,PAY000551,Credit Card,PAID,2026-02-10T17:37:00,565.11
ORD000552,06/02/2026 04:25,C0066,P004,1,1490.0,0.1,Web,PAY000552,Credit Card,PAID,2026-02-06T04:31:00,1341.0
ORD000554,19/02/2026 09:59,C0028,P010,1,891.0,0.1,Marketplace,PAY000554,PromptPay,PAID,2026-02-19T12:46:00,801.9
ORD000555,05/02/2026 00:05,C0085,P007,4,25900.0,0.05,Marketplace,PAY000555,PromptPay,PAID,2026-02-05T00:49:00,98420.0
ORD000556,07/02/2026 07:32,C0004,P032,2,23310.0,0.0,Marketplace,PAY000556,PromptPay,PAID,2026-02-07T09:10:00,46620.0
ORD000557,06/02/2026 22:59,C0065,P025,4,27195.0,0.05,Marketplace,PAY000557,Credit Card,PAID,2026-02-07T01:48:00,103341.0
ORD000558,17/02/2026 17:23,C0052,P034,2,313.95,0.1,Marketplace,PAY000558,Credit Card,PAID,2026-02-17T18:58:00,565.11
ORD000559,26/02/2026 16:49,C0123,P028,1,269.1,0.0,Marketplace,PAY000559,PromptPay,PAID,2026-02-26T19:06:00,269.1
ORD000560,22/02/2026 20:33,C0151,P005,4,284.05,0.0,Mobile App,PAY000560,PromptPay,PAID,2026-02-22T22:23:00,1136.2
ORD000561,19/02/2026 10:31,C0005,P014,1,940.5,0.1,Mobile App,PAY000561,PromptPay,PAID,2026-02-19T11:12:00,846.45
ORD000562,28/02/2026 19:55,C0074,P019,1,4189.5,0.1,Marketplace,PAY000562,Credit Card,PAID,2026-02-28T19:58:00,3770.55
ORD000563,08/02/2026 03:06,C0125,P037,4,23310.0,0.0,Marketplace,PAY000563,PromptPay,PAID,2026-02-08T06:03:00,93240.0
ORD000564,18/02/2026 21:40,C0147,P023,4,299.0,0.0,Mobile App,PAY000564,Bank Transfer,PAID,2026-02-18T22:15:00,1196.0
ORD000565,03/02/2026 17:43,C0132,P029,1,3990.0,0.0,Web,PAY000565,Credit Card,PAID,2026-02-03T18:29:00,3990.0
ORD000566,04/02/2026 22:02,C0154,P020,3,523.95,0.0,Marketplace,PAY000566,Bank Transfer,PAID,2026-02-05T00:53:00,1571.8500000000001
ORD000567,09/02/2026 01:16,C0059,P017,3,990.0,0.05,Mobile App,PAY000567,Credit Card,PAID,2026-02-09T03:19:00,2821.5
ORD000568,08/02/2026 23:09,C0108,P008,2,474.05,0.1,Web,PAY000568,Credit Card,PAID,2026-02-09T01:35:00,853.2900000000001
ORD000569,19/02/2026 22:57,C0113,P010,2,891.0,0.05,Marketplace,PAY000569,Bank Transfer,PAID,2026-02-19T23:27:00,1692.8999999999999
ORD000570,01/02/2026 02:53,C0030,P014,1,1039.5,0.0,Marketplace,PAY000570,PromptPay,PAID,2026-02-01T04:22:00,1039.5
ORD000571,10/02/2026 19:27,C0040,P005,1,299.0,0.0,Mobile App,PAY000571,Bank Transfer,PAID,2026-02-10T21:38:00,299.0
ORD000574,03/02/2026 11:10,C0010,P022,3,499.0,0.0,Mobile App,PAY000574,Bank Transfer,PAID,2026-02-03T11:32:00,1497.0
ORD000575,22/02/2026 06:29,C0154,P015,3,284.05,0.0,Marketplace,PAY000575,Bank Transfer,PAID,2026-02-22T07:41:00,852.1500000000001
ORD000576,27/02/2026 01:43,C0014,P003,2,27195.0,0.0,Mobile App,PAY000576,PromptPay,PAID,2026-02-27T02:04:00,54390.0
ORD000577,28/02/2026 21:05,C0030,P020,1,449.1,0.0,Mobile App,PAY000577,Bank Transfer,PAID,2026-02-28T22:47:00,449.1
ORD000578,09/02/2026 03:11,C0039,P003,4,23310.0,0.05,Marketplace,PAY000578,PromptPay,PAID,2026-02-09T05:17:00,88578.0
ORD000579,08/02/2026 06:46,C0086,P001,2,269.1,0.0,Mobile App,PAY000579,Credit Card,PAID,2026-02-08T08:16:00,538.2
ORD000580,26/02/2026 23:03,C0110,P033,2,11610.0,0.0,Web,PAY000580,Bank Transfer,PAID,2026-02-26T23:54:00,23220.0
ORD000581,19/02/2026 23:30,C0036,P017,2,990.0,0.05,Marketplace,PAY000581,Credit Card,PAID,2026-02-20T00:05:00,1881.0
ORD000582,06/02/2026 04:51,C0134,P016,2,1415.5,0.0,Mobile App,PAY000582,PromptPay,PAID,2026-02-06T07:43:00,2831.0
ORD000583,19/02/2026 14:04,C0025,P032,2,27195.0,0.0,Web,PAY000583,PromptPay,PAID,2026-02-19T14:16:00,54390.0
ORD000584,18/02/2026 20:32,C0039,P027,3,25900.0,0.1,Marketplace,PAY000584,PromptPay,PAID,2026-02-18T21:27:00,69930.0
ORD000585,23/02/2026 05:34,C0028,P028,2,299.0,0.1,Web,PAY000585,Bank Transfer,PAID,2026-02-23T06:15:00,538.2
ORD000586,25/02/2026 15:32,C0133,P017,4,891.0,0.0,Mobile App,PAY000586,PromptPay,PAID,2026-02-25T15:50:00,3564.0
ORD000587,27/02/2026 14:35,C0153,P015,1,299.0,0.1,Mobile App,PAY000587,Credit Card,PAID,2026-02-27T15:37:00,269.1
ORD000588,10/02/2026 23:33,C0038,P032,1,23310.0,0.0,Mobile App,PAY000588,PromptPay,PAID,2026-02-11T01:52:00,23310.0
ORD000589,28/02/2026 02:47,C0031,P038,1,12255.0,0.0,Mobile App,PAY000589,Credit Card,PAID,2026-02-28T03:15:00,12255.0
ORD000590,27/02/2026 17:19,C0139,P021,1,23310.0,0.0,Marketplace,PAY000590,Bank Transfer,PAID,2026-02-27T17:53:00,23310.0
ORD000591,14/02/2026 09:53,C0039,P017,1,990.0,0.0,Marketplace,PAY000591,PromptPay,PAID,2026-02-14T11:09:00,990.0
ORD000592,14/02/2026 17:35,C0094,P011,2,27195.0,0.0,Marketplace,PAY000592,Bank Transfer,PAID,2026-02-14T17:48:00,54390.0
ORD000593,13/02/2026 02:48,C0110,P009,2,299.0,0.0,Web,PAY000593,Credit Card,PAID,2026-02-13T05:11:00,598.0
ORD000594,10/02/2026 13:19,C0101,P005,1,299.0,0.0,Marketplace,PAY000594,PromptPay,PAID,2026-02-10T13:28:00,299.0
ORD000596,12/02/2026 21:25,C0025,P013,2,474.05,0.05,Web,PAY000596,PromptPay,PAID,2026-02-13T00:02:00,900.6949999999999
ORD000597,02/02/2026 14:46,C0091,P022,1,499.0,0.05,Marketplace,PAY000597,Credit Card,PAID,2026-02-02T16:50:00,474.04999999999995
ORD000598,13/02/2026 05:42,C0082,P038,1,13545.0,0.0,Marketplace,PAY000598,Bank Transfer,PAID,2026-02-13T07:41:00,13545.0
ORD000600,22/02/2026 18:07,C0096,P014,2,990.0,0.05,Web,PAY000600,Credit Card,PAID,2026-02-22T19:47:00,1881.0
ORD000601,03/02/2026 10:36,C0149,P037,2,24605.0,0.0,Mobile App,PAY000601,Credit Card,PAID,2026-02-03T12:47:00,49210.0
ORD000602,10/02/2026 17:55,C0124,P025,1,24605.0,0.0,Mobile App,PAY000602,Credit Card,PAID,2026-02-10T19:16:00,24605.0
ORD000603,23/02/2026 09:04,C0048,P027,1,27195.0,0.0,Web,PAY000603,PromptPay,PAID,2026-02-23T09:59:00,27195.0
ORD000604,20/02/2026 19:17,C0137,P025,2,25900.0,0.1,Web,PAY000604,Credit Card,PAID,2026-02-20T21:46:00,46620.0
ORD000605,09/02/2026 09:07,C0095,P001,2,269.1,0.05,Mobile App,PAY000605,PromptPay,PAID,2026-02-09T10:44:00,511.29
ORD000606,24/02/2026 08:24,C0132,P039,2,891.0,0.05,Marketplace,PAY000606,Credit Card,PAID,2026-02-24T11:10:00,1692.8999999999999
ORD000608,21/02/2026 21:51,C0082,P035,2,27195.0,0.1,Marketplace,PAY000608,PromptPay,PAID,2026-02-22T00:51:00,48951.0
ORD000609,09/02/2026 00:21,C0122,P014,4,1039.5,0.0,Web,PAY000609,PromptPay,PAID,2026-02-09T02:10:00,4158.0
ORD000610,17/02/2026 22:24,C0141,P006,1,299.0,0.05,Mobile App,PAY000610,PromptPay,PAID,2026-02-17T23:24:00,284.05
ORD000611,11/02/2026 09:32,C0063,P035,1,25900.0,0.0,Mobile App,PAY000611,Bank Transfer,PAID,2026-02-11T10:58:00,25900.0
ORD000612,14/02/2026 05:20,C0139,P002,1,1341.0,0.0,Marketplace,PAY000612,Bank Transfer,PAID,2026-02-14T06:02:00,1341.0
ORD000613,21/02/2026 20:52,C0082,P013,3,449.1,0.0,Marketplace,PAY000613,Credit Card,PAID,2026-02-21T21:50:00,1347.3000000000002
ORD000615,27/02/2026 07:01,C0136,P003,4,24605.0,0.05,Mobile App,PAY000615,Credit Card,PAID,2026-02-27T08:15:00,93499.0
ORD000616,01/02/2026 10:24,C0144,P040,2,3990.0,0.0,Marketplace,PAY000616,Credit Card,PAID,2026-02-01T10:58:00,7980.0
ORD000617,25/02/2026 15:46,C0008,P017,2,891.0,0.1,Marketplace,PAY000617,PromptPay,PAID,2026-02-25T17:01:00,1603.8
ORD000618,24/02/2026 20:02,C0100,P004,1,1415.5,0.0,Marketplace,PAY000618,Bank Transfer,PAID,2026-02-24T22:35:00,1415.5
ORD000619,09/02/2026 12:09,C0126,P012,1,990.0,0.1,Marketplace,PAY000619,Bank Transfer,PAID,2026-02-09T14:23:00,891.0
ORD000620,27/02/2026 03:47,C0020,P003,2,27195.0,0.0,Marketplace,PAY000620,PromptPay,PAID,2026-02-27T04:26:00,54390.0
ORD000622,26/02/2026 00:13,C0100,P001,3,299.0,0.0,Web,PAY000622,PromptPay,PAID,2026-02-26T03:04:00,897.0
ORD000623,14/02/2026 06:18,C0151,P017,1,940.5,0.0,Web,PAY000623,Bank Transfer,PAID,2026-02-14T09:10:00,940.5
ORD000624,11/02/2026 05:25,C0120,P038,1,11610.0,0.0,Web,PAY000624,PromptPay,PAID,2026-02-11T05:37:00,11610.0
ORD000625,10/02/2026 10:36,C0065,P026,2,11610.0,0.05,Web,PAY000625,PromptPay,PAID,2026-02-10T11:20:00,22059.0
ORD000626,17/02/2026 05:04,C0047,P010,3,1039.5,0.05,Mobile App,PAY000626,Credit Card,PAID,2026-02-17T06:19:00,2962.575
ORD000627,15/02/2026 14:31,C0068,P013,1,474.05,0.1,Marketplace,PAY000627,Bank Transfer,PAID,2026-02-15T15:42:00,426.64500000000004
ORD000628,13/02/2026 21:25,C0137,P010,3,990.0,0.0,Mobile App,PAY000628,Credit Card,PAID,2026-02-13T22:24:00,2970.0
ORD000629,10/02/2026 18:31,C0086,P036,2,284.05,0.0,Mobile App,PAY000629,Bank Transfer,PAID,2026-02-10T20:55:00,568.1
ORD000630,06/02/2026 04:23,C0040,P022,3,499.0,0.0,Mobile App,PAY000630,Credit Card,PAID,2026-02-06T04:47:00,1497.0
